23.6,80,5.5851,8.9596,3.79E-15,82.36,,,,,
23.65,80,5.5742,8.7242,3.43E-15,82.35,,,,,
23.7,80,5.5574,8.4671,3.10E-15,82.33,,,,,
23.75,80,5.5347,8.1889,2.81E-15,82.30,,,,,
23.8,80,5.5063,7.8904,2.54E-15,82.28,,,,,
23.85,80,5.4721,7.5722,2.30E-15,82.24,,,2+9.778,,
23.9,80,5.4323,7.2352,2.08E-15,82.20,,,,,
23.95,80,5.387,6.8803,1.88E-15,82.15,,,,,
24,80,5.3362,6.5081,1.70E-15,82.10,,,,,
,,1959.1333,,,,,,,,
